login_id,user_id,timestamp,login_hour,is_new_device,device,device_type,browser,country,is_new_country,location_change,ip_risk_score,failed_login_attempts,time_since_last_login_hrs,login_frequency_per_day,historical_behavior_score,risk_score,risk_level,required_action,is_first_login
L013775,U00733,2026-01-23 07:57:52,8,0,Android-Phone,Android,Firefox,IN,0,0,0.022,0,7.16,1.38,0.863,0.0332,Low,Allow,0
L013776,U00321,2026-01-23 07:58:59,18,0,MacBook,MacOS,Safari,IN,0,0,0.115,1,58.23,1.32,0.805,0.0618,Low,Allow,0
L013777,U00757,2026-01-23 07:59:26,11,0,MacBook,MacOS,Firefox,US,0,0,0.184,1,3.33,1.21,0.902,0.0586,Low,Allow,0
L013778,U00181,2026-01-23 08:05:48,14,0,MacBook,MacOS,Safari,IN,0,0,0.183,0,22.61,2.81,0.835,0.0952,Low,Allow,0
L013779,U00462,2026-01-23 08:09:16,7,0,Windows-Laptop,Windows,Chrome,DE,1,1,0.056,0,15.58,2.32,0.883,0.2172,Low,Allow,0
L013780,U00316,2026-01-23 08:11:14,6,0,Android-Tablet,Android,Chrome,IN,0,0,0.19,0,19.06,2.9,0.911,0.0916,Low,Allow,0
L013781,U00121,2026-01-23 08:11:31,16,0,Android-Phone,Android,Firefox,CA,0,0,0.121,0,4.25,8.4,0.902,0.0805,Low,Allow,0
L013782,U00382,2026-01-23 08:18:39,14,0,MacBook,MacOS,Safari,DE,0,0,0.225,4,55.51,22.54,0.86,0.2569,Medium,OTP,0
L013783,U00415,2026-01-23 08:19:47,12,0,MacBook,MacOS,Firefox,AE,0,0,0.128,0,46.25,1.84,0.852,0.0734,Low,Allow,0
L013784,U00304,2026-01-23 08:21:43,13,0,iPad,iOS,Chrome,DE,0,0,0.127,0,14.02,5.62,0.895,0.0429,Low,Allow,0
L013785,U00454,2026-01-23 08:24:47,16,0,iPhone,iOS,Chrome,IN,0,0,0.161,1,31.65,1.07,0.907,0.1185,Low,Allow,0
L013786,U00355,2026-01-23 08:30:44,16,0,MacBook,MacOS,Chrome,IN,0,0,0.179,1,38.09,2.24,0.895,0.0649,Low,Allow,0
L013787,U00370,2026-01-23 08:30:48,9,0,Android-Phone,Android,Firefox,IN,0,0,0.014,0,10.59,2.32,0.889,0.0362,Low,Allow,0
L013788,U00685,2026-01-23 08:31:35,10,0,iPad,iOS,Safari,CA,0,0,0.015,0,13.05,2.59,0.913,0.0097,Low,Allow,0
L013789,U00131,2026-01-23 08:32:06,13,0,iPhone,iOS,Safari,US,0,0,0.073,1,6.67,7.44,0.926,0.0539,Low,Allow,0
L013790,U00540,2026-01-23 08:34:08,16,0,Linux-Laptop,Linux,Chrome,US,0,0,0.106,0,9.24,3.04,0.901,0.0589,Low,Allow,0
L013791,U00072,2026-01-23 08:40:36,18,0,iPad,iOS,Chrome,IN,0,0,0.369,1,12.2,9.04,0.879,0.1379,Low,Allow,0
L013792,U00202,2026-01-23 08:43:36,14,0,MacBook,MacOS,Firefox,AE,0,0,0.151,1,14.02,3.29,0.892,0.0542,Low,Allow,0
L013793,U00642,2026-01-23 08:44:14,19,0,iPhone,iOS,Chrome,GB,0,0,0.126,0,21.89,2.12,0.828,0.0814,Low,Allow,0
L013794,U00216,2026-01-23 08:44:19,8,0,iPad,iOS,Chrome,IN,0,0,0.35,0,38.68,1.67,0.805,0.1143,Low,Allow,0
L013795,U00053,2026-01-23 08:44:20,15,0,iPhone,iOS,Safari,IN,0,0,0.126,1,2.78,3.13,0.884,0.1062,Low,Allow,0
L013796,U00288,2026-01-23 08:47:20,15,0,iPhone,iOS,Chrome,AE,0,0,0.167,0,68.52,1.34,0.88,0.0532,Low,Allow,0
L013797,U00728,2026-01-23 08:47:27,9,0,Linux-Laptop,Linux,Chrome,IN,0,1,0.157,0,7.3,2.02,0.878,0.1098,Low,Allow,0
L013798,U00055,2026-01-23 08:52:18,20,0,Windows-Laptop,Windows,Edge,CA,0,0,0.072,1,8.69,2.97,0.886,0.0574,Low,Allow,0
L013799,U00532,2026-01-23 08:52:34,16,0,Windows-Laptop,Windows,Firefox,SG,0,0,0.261,0,20.06,1.97,0.919,0.112,Low,Allow,0
L013800,U00482,2026-01-23 08:53:28,12,0,Android-Phone,Android,Chrome,DE,0,0,0.276,0,22.55,6.19,0.901,0.1025,Low,Allow,0
L013801,U00622,2026-01-23 08:55:26,9,0,Windows-Laptop,Windows,Chrome,CA,0,0,0.147,0,11.15,3.22,0.812,0.0885,Low,Allow,0
L013802,U00147,2026-01-23 08:55:53,12,0,Linux-Laptop,Linux,Chrome,GB,0,0,0.251,0,5.35,2.6,0.861,0.0952,Low,Allow,0
L013803,U00106,2026-01-23 08:55:59,3,1,Android-Tablet,Android,Firefox,IN,0,0,0.057,2,18.11,4.63,0.909,0.2729,Medium,OTP,0
L013804,U00783,2026-01-23 09:06:08,10,0,MacBook,MacOS,Firefox,IN,0,0,0.125,0,10.46,1.53,0.915,0.0561,Low,Allow,0
L013805,U00291,2026-01-23 09:09:41,11,1,iPad,iOS,Safari,CA,1,1,0.079,1,44.53,9.98,0.846,0.6231,High,MFA,0
L013806,U00487,2026-01-23 09:18:21,14,0,iPhone,iOS,Safari,ZA,0,1,0.046,2,10.26,1.13,0.887,0.1451,Low,Allow,0
L013807,U00419,2026-01-23 09:23:55,12,0,Linux-Laptop,Linux,Firefox,GB,0,0,0.365,0,15.44,4.03,0.907,0.0677,Low,Allow,0
L013808,U00203,2026-01-23 09:24:57,11,0,Linux-Laptop,Linux,Chrome,IN,0,1,0.09,0,39.58,2.45,0.826,0.1168,Low,Allow,0
L013809,U00375,2026-01-23 09:25:29,5,0,Android-Tablet,Android,Firefox,IN,0,0,0.165,0,80.8,2.65,0.791,0.065,Low,Allow,0
L013810,U00078,2026-01-23 09:26:54,13,0,Android-Phone,Android,Chrome,CA,0,0,0.004,1,17.45,3.62,0.809,0.0623,Low,Allow,0
L013811,U00485,2026-01-23 09:30:52,8,0,iPhone,iOS,Safari,IN,0,0,0.148,0,6.3,2.1,0.889,0.0433,Low,Allow,0
L013812,U00572,2026-01-23 09:32:09,16,0,iPad,iOS,Safari,AU,0,0,0.188,1,12.77,1.6,0.877,0.0912,Low,Allow,0
L013813,U00541,2026-01-23 09:33:50,16,0,iPad,iOS,Safari,IN,0,0,0.056,1,3.93,2.24,0.762,0.0567,Low,Allow,0
L013814,U00460,2026-01-23 09:34:52,10,0,Windows-Laptop,Windows,Chrome,US,0,0,0.214,1,128.93,4.31,0.841,0.1591,Low,Allow,0
L013815,U00180,2026-01-23 09:36:42,13,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.087,1,5.68,0.82,0.823,0.0809,Low,Allow,0
L013816,U00455,2026-01-23 09:39:04,7,0,MacBook,MacOS,Safari,AE,0,0,0.253,0,2.34,1.22,0.869,0.1085,Low,Allow,0
L013817,U00592,2026-01-23 09:40:08,12,0,iPad,iOS,Chrome,IN,0,1,0.101,1,13.81,3.57,0.831,0.1461,Low,Allow,0
L013818,U00248,2026-01-23 09:49:12,10,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.088,0,14.56,1.48,0.897,0.0,Low,Allow,0
L013819,U00758,2026-01-23 09:49:37,10,0,MacBook,MacOS,Safari,CA,0,0,0.149,1,25.41,8.96,0.905,0.1028,Low,Allow,0
L013820,U00522,2026-01-23 09:57:31,17,0,Android-Tablet,Android,Chrome,CA,0,0,0.114,0,37.4,3.22,0.836,0.012,Low,Allow,0
L013821,U00358,2026-01-23 10:01:27,13,0,Android-Tablet,Android,Chrome,NG,1,1,0.198,1,25.31,4.91,0.871,0.2995,Medium,OTP,0
L013822,U00146,2026-01-23 10:05:13,8,0,iPhone,iOS,Safari,IN,0,0,0.011,8,14.75,15.03,0.88,0.2494,Low,Allow,0
L013823,U00093,2026-01-23 10:10:17,22,0,Windows-Laptop,Windows,Chrome,US,0,0,0.084,1,39.65,5.52,0.862,0.1077,Low,Allow,0
L013824,U00677,2026-01-23 10:12:50,14,0,iPad,iOS,Chrome,GB,0,1,0.078,1,9.86,3.28,0.89,0.1498,Low,Allow,0
L013825,U00010,2026-01-23 10:13:24,16,0,Windows-Laptop,Windows,Edge,GB,0,0,0.246,0,55.64,2.78,0.925,0.0494,Low,Allow,0
L013826,U00759,2026-01-23 10:16:14,17,0,Android-Tablet,Android,Firefox,IN,0,0,0.037,1,11.72,5.22,0.804,0.0864,Low,Allow,0
L013827,U00618,2026-01-23 10:18:15,20,0,MacBook,MacOS,Chrome,US,0,0,0.282,0,58.2,1.42,0.862,0.109,Low,Allow,0
L013828,U00253,2026-01-23 10:19:35,11,0,Linux-Laptop,Linux,Chrome,SG,0,0,0.117,0,51.15,9.0,0.929,0.0604,Low,Allow,0
L013829,U00766,2026-01-23 10:32:43,19,0,Linux-Laptop,Linux,Chrome,AU,0,1,0.09,1,26.56,2.01,0.821,0.1543,Low,Allow,0
L013830,U00426,2026-01-23 10:36:28,8,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.059,0,14.65,2.49,0.903,0.0309,Low,Allow,0
L013831,U00559,2026-01-23 10:36:35,9,0,iPhone,iOS,Safari,IN,0,0,0.226,0,49.42,1.28,0.891,0.0519,Low,Allow,0
L013832,U00324,2026-01-23 10:38:31,18,0,iPhone,iOS,Safari,IN,0,0,0.148,0,22.41,5.72,0.846,0.0352,Low,Allow,0
L013833,U00565,2026-01-23 10:40:02,14,0,Android-Phone,Android,Firefox,NL,1,1,0.119,7,18.46,4.75,0.911,0.5063,High,MFA,0
L013834,U00074,2026-01-23 10:40:16,13,0,iPhone,iOS,Chrome,JP,1,1,0.236,1,8.62,1.89,0.909,0.2881,Medium,OTP,0
L013835,U00659,2026-01-23 10:40:53,22,0,iPad,iOS,Safari,DE,1,1,0.145,0,49.69,3.61,0.947,0.2422,Low,Allow,0
L013836,U00564,2026-01-23 10:41:18,13,0,iPad,iOS,Safari,AU,0,1,0.022,1,9.18,1.69,0.88,0.1534,Low,Allow,0
L013837,U00030,2026-01-23 10:42:18,9,0,Android-Tablet,Android,Chrome,AE,0,0,0.008,1,31.39,3.5,0.869,0.0846,Low,Allow,0
L013838,U00066,2026-01-23 10:46:15,23,0,iPad,iOS,Chrome,IN,0,0,0.108,0,16.25,8.94,0.898,0.0545,Low,Allow,0
L013839,U00488,2026-01-23 10:56:45,18,0,Android-Tablet,Android,Firefox,IN,0,1,0.224,0,12.32,1.51,0.858,0.1431,Low,Allow,0
L013840,U00314,2026-01-23 10:59:08,7,0,iPhone,iOS,Chrome,IN,0,0,0.082,0,62.36,4.12,0.863,0.0824,Low,Allow,0
L013841,U00569,2026-01-23 11:03:09,6,0,Android-Tablet,Android,Firefox,AU,0,0,0.153,1,5.89,1.9,0.899,0.0698,Low,Allow,0
L013842,U00282,2026-01-23 11:05:10,17,0,MacBook,MacOS,Safari,AE,0,0,0.067,1,17.63,2.24,0.89,0.0828,Low,Allow,0
L013843,U00512,2026-01-23 11:25:04,12,0,Windows-Laptop,Windows,Firefox,CA,1,1,0.574,2,11.62,1.29,0.917,0.4886,High,MFA,0
L013844,U00171,2026-01-23 11:25:46,11,1,Linux-Laptop,Linux,Chrome,IN,0,0,0.16,4,23.02,2.26,0.853,0.2958,Medium,OTP,0
L013845,U00051,2026-01-23 11:28:38,10,0,iPad,iOS,Chrome,IN,0,0,0.077,0,48.33,2.3,0.867,0.0944,Low,Allow,0
L013846,U00199,2026-01-23 11:30:49,19,0,Linux-Laptop,Linux,Firefox,AE,0,1,0.097,0,32.17,3.92,0.833,0.1467,Low,Allow,0
L013847,U00087,2026-01-23 11:36:20,13,0,iPad,iOS,Safari,AE,0,0,0.324,1,18.4,1.54,0.859,0.0999,Low,Allow,0
L013848,U00658,2026-01-23 11:36:20,6,0,Android-Phone,Android,Firefox,IN,0,0,0.13,1,11.77,0.64,0.886,0.1206,Low,Allow,0
L013849,U00631,2026-01-23 11:44:05,19,0,iPhone,iOS,Chrome,IN,0,0,0.37,0,63.75,2.9,0.92,0.1071,Low,Allow,0
L013850,U00472,2026-01-23 11:48:30,18,0,MacBook,MacOS,Chrome,IN,0,0,0.576,0,90.69,1.02,0.913,0.1554,Low,Allow,0
L013851,U00570,2026-01-23 11:48:48,13,0,Android-Tablet,Android,Chrome,IN,0,0,0.168,0,9.32,5.41,0.929,0.0652,Low,Allow,0
L013852,U00335,2026-01-23 11:49:31,18,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.047,0,13.06,1.68,0.886,0.0221,Low,Allow,0
L013853,U00431,2026-01-23 11:51:07,10,0,MacBook,MacOS,Chrome,IN,0,0,0.096,2,78.39,2.85,0.88,0.1357,Low,Allow,0
L013854,U00597,2026-01-23 11:51:16,13,0,iPad,iOS,Chrome,US,0,0,0.131,0,24.4,1.28,0.9,0.0635,Low,Allow,0
L013855,U00638,2026-01-23 11:52:49,8,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.025,0,67.64,1.3,0.89,0.0617,Low,Allow,0
L013856,U00263,2026-01-23 11:53:29,15,0,Linux-Laptop,Linux,Chrome,AU,0,0,0.087,2,25.15,8.07,0.909,0.1243,Low,Allow,0
L013857,U00460,2026-01-23 11:53:59,14,0,Windows-Laptop,Windows,Chrome,US,0,0,0.09,1,2.32,3.14,0.842,0.1077,Low,Allow,0
L013858,U00725,2026-01-23 11:55:50,14,0,Linux-Laptop,Linux,Chrome,SG,0,0,0.278,1,6.14,2.35,0.873,0.0936,Low,Allow,0
L013859,U00337,2026-01-23 11:56:15,14,0,Android-Phone,Android,Chrome,AE,0,0,0.247,0,19.01,0.51,0.897,0.0988,Low,Allow,0
L013860,U00640,2026-01-23 11:58:46,5,1,Android-Phone,Android,Chrome,ZA,1,1,0.229,0,19.8,3.94,0.83,0.6358,High,MFA,0
L013861,U00385,2026-01-23 12:03:52,18,0,Windows-Laptop,Windows,Edge,IN,0,0,0.066,0,44.04,3.46,0.929,0.0393,Low,Allow,0
L013862,U00127,2026-01-23 12:07:31,22,1,Android-Phone,Android,Chrome,IN,0,0,0.099,2,10.76,5.86,0.912,0.2903,Medium,OTP,0
L013863,U00428,2026-01-23 12:08:47,23,0,Android-Phone,Android,Chrome,CA,0,0,0.037,0,13.18,1.87,0.825,0.0553,Low,Allow,0
L013864,U00012,2026-01-23 12:09:27,9,0,Android-Phone,Android,Firefox,IN,0,0,0.126,0,18.7,2.15,0.859,0.0595,Low,Allow,0
L013865,U00004,2026-01-23 12:11:11,17,0,iPad,iOS,Chrome,CA,0,0,0.081,0,18.95,2.1,0.932,0.0912,Low,Allow,0
L013866,U00490,2026-01-23 12:12:44,7,0,Android-Phone,Android,Chrome,IN,0,0,0.295,2,62.42,3.08,0.767,0.1386,Low,Allow,0
L013867,U00636,2026-01-23 12:14:07,11,0,iPhone,iOS,Chrome,DE,0,0,0.101,0,16.61,1.95,0.908,0.0414,Low,Allow,0
L013868,U00308,2026-01-23 12:14:13,14,0,iPad,iOS,Safari,AU,0,0,0.093,1,23.88,3.61,0.924,0.0444,Low,Allow,0
L013869,U00124,2026-01-23 12:15:12,15,0,Android-Phone,Android,Firefox,US,0,0,0.021,1,21.99,2.74,0.921,0.0334,Low,Allow,0
L013870,U00175,2026-01-23 12:15:14,8,0,MacBook,MacOS,Chrome,IN,0,0,0.072,2,4.58,3.04,0.906,0.0544,Low,Allow,0
L013871,U00226,2026-01-23 12:22:42,9,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.107,0,57.14,2.22,0.765,0.0414,Low,Allow,0
L013872,U00703,2026-01-23 12:23:35,20,0,Android-Phone,Android,Firefox,IN,0,0,0.18,0,14.92,2.48,0.89,0.0936,Low,Allow,0
L013873,U00390,2026-01-23 12:26:05,9,0,MacBook,MacOS,Firefox,IN,0,0,0.148,1,21.16,2.07,0.928,0.0717,Low,Allow,0
L013874,U00584,2026-01-23 12:37:23,16,0,MacBook,MacOS,Safari,IN,0,0,0.249,3,12.79,2.51,0.916,0.1275,Low,Allow,0
L013875,U00437,2026-01-23 12:41:09,13,0,MacBook,MacOS,Safari,IN,0,0,0.039,0,17.23,2.04,0.884,0.0381,Low,Allow,0
L013876,U00272,2026-01-23 12:44:42,17,0,Android-Phone,Android,Firefox,US,0,0,0.273,0,18.44,1.28,0.91,0.056,Low,Allow,0
L013877,U00317,2026-01-23 12:47:43,3,1,Windows-Laptop,Windows,Chrome,US,0,0,0.296,0,30.02,1.69,0.716,0.2772,Medium,OTP,0
L013878,U00309,2026-01-23 12:47:53,11,0,Android-Phone,Android,Firefox,IN,0,0,0.314,2,33.72,0.9,0.894,0.1725,Low,Allow,0
L013879,U00340,2026-01-23 12:49:56,23,0,iPhone,iOS,Safari,DE,1,1,0.059,1,27.65,5.01,0.923,0.4302,Medium,OTP,0
L013880,U00498,2026-01-23 12:51:43,4,0,MacBook,MacOS,Safari,IN,0,0,0.028,1,44.53,4.17,0.877,0.0871,Low,Allow,0
L013881,U00020,2026-01-23 13:02:18,21,0,MacBook,MacOS,Safari,IN,0,0,0.113,1,45.15,3.33,0.887,0.0849,Low,Allow,0
L013882,U00208,2026-01-23 13:05:51,22,0,Android-Tablet,Android,Firefox,IN,0,0,0.01,1,15.88,1.28,0.84,0.0559,Low,Allow,0
L013883,U00073,2026-01-23 13:06:25,13,0,Windows-Laptop,Windows,Chrome,DE,0,0,0.017,0,25.87,1.05,0.914,0.0166,Low,Allow,0
L013884,U00131,2026-01-23 13:11:35,16,0,Android-Phone,Android,Chrome,US,0,0,0.09,0,4.66,8.03,0.927,0.0512,Low,Allow,0
L013885,U00197,2026-01-23 13:16:15,6,0,iPad,iOS,Safari,IN,0,0,0.179,0,28.63,1.39,0.784,0.0552,Low,Allow,0
L013886,U00076,2026-01-23 13:20:08,14,0,Android-Phone,Android,Firefox,IN,0,0,0.038,0,34.65,3.87,0.848,0.0159,Low,Allow,0
L013887,U00021,2026-01-23 13:22:28,15,0,Android-Tablet,Android,Chrome,IN,0,0,0.259,0,60.73,1.67,0.909,0.0844,Low,Allow,0
L013888,U00355,2026-01-23 13:22:50,15,0,iPad,iOS,Chrome,IN,0,0,0.163,0,4.87,2.26,0.907,0.0503,Low,Allow,0
L013889,U00727,2026-01-23 13:22:56,16,0,Android-Phone,Android,Firefox,AE,0,0,0.052,1,9.68,1.98,0.879,0.0528,Low,Allow,0
L013890,U00123,2026-01-23 13:27:13,21,0,iPad,iOS,Chrome,AE,0,0,0.22,0,18.63,7.31,0.9,0.0725,Low,Allow,0
L013891,U00585,2026-01-23 13:36:03,8,0,iPhone,iOS,Chrome,IN,0,0,0.128,0,8.11,2.24,0.881,0.0613,Low,Allow,0
L013892,U00578,2026-01-23 13:37:11,16,0,Linux-Laptop,Linux,Firefox,GB,0,0,0.904,1,24.91,3.51,0.879,0.2822,Medium,OTP,0
L013893,U00632,2026-01-23 13:37:44,2,0,iPhone,iOS,Chrome,DE,0,1,0.836,0,19.22,2.31,0.89,0.5023,High,MFA,0
L013894,U00320,2026-01-23 13:38:01,9,0,iPhone,iOS,Chrome,GB,0,0,0.175,1,6.46,1.89,0.911,0.1119,Low,Allow,0
L013895,U00475,2026-01-23 13:38:05,14,0,iPad,iOS,Safari,IN,0,1,0.072,0,13.1,1.95,0.829,0.1257,Low,Allow,0
L013896,U00573,2026-01-23 13:39:07,12,0,iPhone,iOS,Chrome,US,0,1,0.126,0,50.2,1.72,0.946,0.1005,Low,Allow,0
L013897,U00613,2026-01-23 13:39:43,14,0,MacBook,MacOS,Firefox,IN,0,0,0.071,2,19.34,10.46,0.867,0.1197,Low,Allow,0
L013898,U00220,2026-01-23 13:41:50,17,0,iPhone,iOS,Chrome,US,0,0,0.146,0,8.03,1.73,0.844,0.0557,Low,Allow,0
L013899,U00422,2026-01-23 13:42:47,21,0,iPhone,iOS,Safari,AE,0,0,0.082,2,9.59,0.99,0.895,0.1209,Low,Allow,0
L013900,U00465,2026-01-23 13:43:43,12,0,Android-Tablet,Android,Chrome,IN,0,0,0.091,0,9.0,2.18,0.789,0.0654,Low,Allow,0
L013901,U00637,2026-01-23 13:45:20,13,0,iPad,iOS,Safari,CA,0,0,0.291,0,23.83,3.57,0.878,0.067,Low,Allow,0
L013902,U00337,2026-01-23 13:45:54,8,0,Android-Phone,Android,Firefox,AE,0,0,0.05,0,1.83,1.36,0.895,0.0457,Low,Allow,0
L013903,U00741,2026-01-23 13:46:33,10,0,Android-Phone,Android,Chrome,IN,0,0,0.062,0,26.1,8.51,0.913,0.0382,Low,Allow,0
L013904,U00215,2026-01-23 13:46:46,15,0,MacBook,MacOS,Safari,CA,0,0,0.237,1,11.0,2.62,0.897,0.0799,Low,Allow,0
L013905,U00091,2026-01-23 13:47:36,14,0,Linux-Laptop,Linux,Firefox,DE,0,0,0.336,0,40.59,2.72,0.929,0.0677,Low,Allow,0
L013906,U00013,2026-01-23 13:48:47,11,0,Linux-Laptop,Linux,Firefox,CA,0,0,0.012,1,9.36,1.7,0.94,0.0387,Low,Allow,0
L013907,U00502,2026-01-23 13:49:28,15,0,Android-Phone,Android,Firefox,IN,0,1,0.101,1,24.98,2.3,0.824,0.1834,Low,Allow,0
L013908,U00642,2026-01-23 13:51:55,15,0,iPhone,iOS,Chrome,GB,0,0,0.03,0,5.13,5.26,0.833,0.0736,Low,Allow,0
L013909,U00492,2026-01-23 13:55:44,14,0,Android-Tablet,Android,Firefox,US,0,0,0.386,1,33.81,3.19,0.903,0.1201,Low,Allow,0
L013910,U00403,2026-01-23 13:59:41,8,0,Android-Phone,Android,Chrome,IN,0,0,0.85,3,13.66,2.25,0.891,0.2302,Low,Allow,0
L013911,U00031,2026-01-23 14:02:37,15,0,iPad,iOS,Chrome,IN,0,1,0.142,1,12.23,0.76,0.844,0.177,Low,Allow,0
L013912,U00185,2026-01-23 14:04:02,15,0,Linux-Laptop,Linux,Firefox,IN,0,0,0.044,0,7.48,0.62,0.901,0.0245,Low,Allow,0
L013913,U00318,2026-01-23 14:06:10,18,0,Windows-Laptop,Windows,Firefox,AE,0,0,0.183,0,9.84,5.35,0.878,0.0636,Low,Allow,0
L013914,U00755,2026-01-23 14:08:24,12,0,iPad,iOS,Chrome,IN,0,0,0.05,0,27.59,1.8,0.8,0.0855,Low,Allow,0
L013915,U00388,2026-01-23 14:15:29,16,0,Android-Tablet,Android,Chrome,DE,0,0,0.267,0,10.45,3.39,0.876,0.0892,Low,Allow,0
L013916,U00233,2026-01-23 14:26:31,9,0,Android-Tablet,Android,Chrome,IN,1,1,0.024,0,65.44,5.94,0.893,0.2246,Low,Allow,0
L013917,U00343,2026-01-23 14:33:08,17,0,Android-Phone,Android,Firefox,GB,0,0,0.123,3,28.64,3.35,0.884,0.1356,Low,Allow,0
L013918,U00651,2026-01-23 14:35:34,14,0,Linux-Laptop,Linux,Firefox,IN,0,1,0.14,1,44.51,1.8,0.801,0.171,Low,Allow,0
L013919,U00481,2026-01-23 14:37:18,12,0,Linux-Laptop,Linux,Firefox,ZA,1,1,0.183,3,72.6,1.85,0.829,0.4402,Medium,OTP,0
L013920,U00127,2026-01-23 14:39:01,10,0,Android-Tablet,Android,Chrome,IN,0,0,0.067,0,2.52,1.98,0.888,0.0589,Low,Allow,0
L013921,U00790,2026-01-23 14:39:28,17,0,Android-Tablet,Android,Chrome,US,0,0,0.103,1,16.83,2.77,0.884,0.0714,Low,Allow,0
L013922,U00253,2026-01-23 14:39:58,11,0,Linux-Laptop,Linux,Firefox,SG,0,0,0.146,0,4.34,6.35,0.933,0.0738,Low,Allow,0
L013923,U00784,2026-01-23 14:40:34,3,0,MacBook,MacOS,Chrome,IN,0,0,0.234,1,69.56,2.06,0.912,0.1685,Low,Allow,0
L013924,U00168,2026-01-23 14:41:03,13,0,Android-Phone,Android,Firefox,IN,0,0,0.13,0,19.82,0.46,0.901,0.0612,Low,Allow,0
L013925,U00722,2026-01-23 14:41:46,21,0,Android-Tablet,Android,Chrome,IN,0,0,0.086,1,27.55,3.09,0.884,0.0872,Low,Allow,0
L013926,U00297,2026-01-23 14:47:40,13,0,Android-Phone,Android,Firefox,US,0,0,0.047,2,9.65,2.84,0.832,0.0829,Low,Allow,0
L013927,U00501,2026-01-23 14:48:40,9,0,Android-Phone,Android,Firefox,IN,0,0,0.242,0,24.25,3.32,0.937,0.0379,Low,Allow,0
L013928,U00793,2026-01-23 14:49:10,10,0,MacBook,MacOS,Safari,IN,0,0,0.191,0,15.22,1.53,0.891,0.0591,Low,Allow,0
L013929,U00055,2026-01-23 14:52:31,20,0,Windows-Laptop,Windows,Edge,CA,0,0,0.816,1,6.0,7.75,0.89,0.2249,Low,Allow,0
L013930,U00465,2026-01-23 14:57:50,7,0,Android-Tablet,Android,Firefox,IN,0,0,0.335,0,1.24,2.75,0.804,0.1215,Low,Allow,0
L013931,U00645,2026-01-23 14:59:16,12,0,iPad,iOS,Safari,IN,0,1,0.072,0,16.73,1.7,0.895,0.152,Low,Allow,0
L013932,U00296,2026-01-23 14:59:19,17,0,Windows-Laptop,Windows,Chrome,IN,0,0,0.067,1,32.63,2.57,0.898,0.0759,Low,Allow,0
L013933,U00304,2026-01-23 14:59:30,11,0,iPad,iOS,Chrome,DE,0,0,0.129,1,6.63,4.86,0.894,0.082,Low,Allow,0
L013934,U00400,2026-01-23 15:04:11,17,0,Android-Tablet,Android,Firefox,IN,0,1,0.067,1,19.57,0.81,0.915,0.1189,Low,Allow,0
L013935,U00237,2026-01-23 15:05:06,20,0,Linux-Laptop,Linux,Firefox,DE,0,0,0.11,1,26.65,1.58,0.84,0.0968,Low,Allow,0
L013936,U00349,2026-01-23 15:07:18,10,0,Linux-Laptop,Linux,Firefox,NG,0,1,0.083,1,14.8,5.78,0.896,0.1612,Low,Allow,0
L013937,U00407,2026-01-23 15:08:17,11,0,Android-Phone,Android,Firefox,IN,0,0,0.1,1,10.86,2.47,0.924,0.0701,Low,Allow,0
L013938,U00027,2026-01-23 15:11:35,14,0,MacBook,MacOS,Firefox,CA,0,0,0.137,2,32.42,5.14,0.939,0.1333,Low,Allow,0
L013939,U00257,2026-01-23 15:13:19,13,0,Linux-Laptop,Linux,Chrome,IN,0,0,0.101,0,14.48,7.13,0.846,0.0742,Low,Allow,0
L013940,U00601,2026-01-23 15:13:59,0,0,iPad,iOS,Safari,AU,0,0,0.222,6,17.68,3.18,0.929,0.3082,Medium,OTP,0
L013941,U00313,2026-01-23 15:17:00,15,0,Android-Tablet,Android,Chrome,IN,0,0,0.054,0,11.66,2.52,0.924,0.0481,Low,Allow,0
L013942,U00201,2026-01-23 15:17:01,16,0,iPhone,iOS,Safari,DE,1,1,0.338,0,23.7,1.37,0.921,0.2815,Medium,OTP,0
L013943,U00500,2026-01-23 15:20:26,13,0,Android-Tablet,Android,Chrome,GB,0,0,0.112,0,10.72,6.52,0.882,0.0676,Low,Allow,0
L013944,U00241,2026-01-23 15:23:43,15,0,MacBook,MacOS,Firefox,IN,0,0,0.081,0,10.04,3.21,0.859,0.0409,Low,Allow,0
L013945,U00595,2026-01-23 15:26:31,11,0,iPad,iOS,Chrome,DE,0,0,0.229,6,24.41,7.09,0.891,0.1893,Low,Allow,0
L013946,U00278,2026-01-23 15:29:25,11,0,iPad,iOS,Safari,IN,0,0,0.068,0,15.77,1.31,0.909,0.0546,Low,Allow,0
L013947,U00254,2026-01-23 15:33:04,15,0,iPhone,iOS,Chrome,US,0,0,0.117,2,10.63,2.74,0.813,0.1133,Low,Allow,0
L013948,U00269,2026-01-23 15:37:41,18,0,iPhone,iOS,Chrome,IN,0,0,0.029,0,31.75,1.43,0.878,0.0501,Low,Allow,0
L013949,U00047,2026-01-23 15:42:29,16,0,iPhone,iOS,Chrome,IN,0,0,0.333,0,20.8,3.87,0.897,0.0726,Low,Allow,0
